observation_id,source,dataset,cycle,geography,source_poll_id,source_question_id,population,reported_n,reported_n_basis,estimate_basis,survey_n,estimate_n,basis_review_status,basis_evidence,basis_notes,selection_status,source_quality_flags,population_n,question_construct,availability_status,documented_release_date,availability_evidence,availability_notes,archive_created_date,n_conflict_values,metadata_version
nyt:senate:506,nyt,senate,2026,NC,e556e0f6-57b0-4389-ad0a-43949e8103e3,37fd703c-0d5b-4e83-9530-fcbb8f402233,lv,1105.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-01-20,,basis-availability-v1
nyt:senate:507,nyt,senate,2026,MN,e5722003-c9f2-4014-9b05-6062607faa9f,fffa6378-d2a3-4959-93e9-9904d3d981e9,lv,661.0,unknown,unknown,,,not_reviewed,,,excluded,unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-08-19,,basis-availability-v1
nyt:senate:508,nyt,senate,2026,OH,e5903ad0-d21c-4e69-9e02-750ec22f2ad3,35a8f551-a96e-4a86-8e72-9ff0add3e4ab,lv,601.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-07-01,,basis-availability-v1
nyt:senate:509,nyt,senate,2026,TX,e6c33fe9-c763-4a06-bc90-89287bbbe49c,b995bc3b-ac97-4248-8ccb-13de5561ee02,rv,1200.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-25,,basis-availability-v1
nyt:senate:510,nyt,senate,2026,IA,e6cb5ea0-a482-40b1-aa49-45f7eef8eb57,d60fe5ca-e54f-4c6c-ab04-e12326a540bb,lv,1200.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-04-13,,basis-availability-v1
nyt:senate:511,nyt,senate,2026,IA,e6cb5ea0-a482-40b1-aa49-45f7eef8eb57,fde0b38f-4979-402e-9bc3-6d3006b65575,lv,1200.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-04-13,,basis-availability-v1
nyt:senate:512,nyt,senate,2026,ME,e6d59634-97b2-42cb-8244-7fc90f926784,1bad2937-e35c-4904-be2f-20065fab568e,lv,650.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-06-04,,basis-availability-v1
nyt:senate:513,nyt,senate,2026,OH,e7429018-12b7-482f-8c30-3efded20d842,a2330892-a658-4474-9071-ffd95c63f1aa,lv,800.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-06-25,,basis-availability-v1
nyt:senate:514,nyt,senate,2026,TX,e762cbf7-47be-4be3-b167-5043db7d9ce5,b620420c-4745-4551-8efb-e2d3e161b450,lv,1001.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-06,,basis-availability-v1
nyt:senate:515,nyt,senate,2026,KS,e7abad22-0e2d-47e8-8f87-76f63f3ea716,69641804-acc4-4e61-bb10-10f3f6995bcb,rv,,unknown,unknown,,,not_reviewed,,,excluded,invalid_sample_size|missing_or_invalid_sample_size,,unknown,not_reviewed,,,,2026-08-12,,basis-availability-v1
nyt:senate:516,nyt,senate,2026,NH,e88447b9-f7d0-4b4f-8e64-299d1b347ab3,40809766-eda7-4d5f-b5e7-2271bd5dc7d0,lv,1034.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2025-10-15,,basis-availability-v1
nyt:senate:517,nyt,senate,2026,NH,e88447b9-f7d0-4b4f-8e64-299d1b347ab3,cb29170b-6e85-40fc-bd46-626dad6cfdda,lv,1034.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-10-15,,basis-availability-v1
nyt:senate:518,nyt,senate,2026,AK,e8d83b3b-cf66-4eb1-a16d-49e053bc3698,4fbeb64f-fbf1-4985-bbe8-35029cadcc44,rv,1340.0,unknown,unknown,,,not_reviewed,,,excluded,rcv_round_1|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-03-30,,basis-availability-v1
nyt:senate:519,nyt,senate,2026,AK,e8d83b3b-cf66-4eb1-a16d-49e053bc3698,64909d04-6ca7-4fc0-b519-a8927485e3d6,rv,1340.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,rcv_round_3,,unknown,not_reviewed,,,,2026-03-30,,basis-availability-v1
nyt:senate:520,nyt,senate,2026,GA,ea64198b-578f-401b-9d11-1c8ea5c5c122,39830d1f-9dca-4db2-bd41-81a467cc9f07,lv,1060.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-07-23,,basis-availability-v1
nyt:senate:521,nyt,senate,2026,MI,ea8378f5-9ac1-4205-b36e-314fbba935b7,0f028862-9bab-4b3f-bbbc-558fac09fbee,lv,600.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-30,,basis-availability-v1
nyt:senate:522,nyt,senate,2026,MI,eac7129e-98df-459f-99ca-9c818ecd162a,c21ee2b3-26fc-40ef-b501-7438b67e1ed7,lv,843.0,unknown,unknown,,,not_reviewed,,,selected,,,unknown,not_reviewed,,,,2026-09-09,,basis-availability-v1
nyt:senate:523,nyt,senate,2026,MN,eb8ad355-6d1e-479b-b7b1-5b54db88b965,115e31d1-cbfb-4510-9be1-5d203dfde57c,rv,1494.0,unknown,unknown,,,not_reviewed,,,excluded,unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-09-08,,basis-availability-v1
nyt:senate:524,nyt,senate,2026,MN,eb8ad355-6d1e-479b-b7b1-5b54db88b965,d272749d-17c4-4b48-bf56-11420fa2e5fd,lv,1192.0,unknown,unknown,,,not_reviewed,,,excluded,unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-09-08,,basis-availability-v1
nyt:senate:525,nyt,senate,2026,TX,ecd22fdf-f847-4f56-bb4a-40e120ba4a81,93d73c56-f6fa-449a-80af-5e9887e9bc0d,lv,1200.0,unknown,unknown,,,not_reviewed,,,selected,,,unknown,not_reviewed,,,,2026-09-10,,basis-availability-v1
nyt:senate:526,nyt,senate,2026,MI,edf376a8-2e75-4c89-bb0d-665392aae970,bd063820-a527-4554-8eee-49508bb75d62,lv,947.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-07-01,,basis-availability-v1
nyt:senate:527,nyt,senate,2026,MI,edf376a8-2e75-4c89-bb0d-665392aae970,e19645ee-cc7c-4427-9a79-1bb5e8ba56b1,lv,947.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-01,,basis-availability-v1
nyt:senate:528,nyt,senate,2026,MI,edf376a8-2e75-4c89-bb0d-665392aae970,fa0c7a0e-3617-4377-ad46-61f454aba525,lv,947.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-01,,basis-availability-v1
nyt:senate:529,nyt,senate,2026,GA,ee7a9f19-c33f-487e-bd2e-18ab99fd67a4,10815821-5b56-4632-b8e0-97ffb30d3d54,rv,800.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-22,,basis-availability-v1
nyt:senate:530,nyt,senate,2026,GA,ee7a9f19-c33f-487e-bd2e-18ab99fd67a4,1d8819b7-b2ca-457f-b308-d4f0a2bfd1ed,rv,800.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-22,,basis-availability-v1
nyt:senate:531,nyt,senate,2026,GA,ee7a9f19-c33f-487e-bd2e-18ab99fd67a4,55e967b2-dc42-4ddc-9d2f-6c89b9d3cf0f,rv,800.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2025-05-22,,basis-availability-v1
nyt:senate:532,nyt,senate,2026,GA,ee7a9f19-c33f-487e-bd2e-18ab99fd67a4,7e6258c4-4b93-472e-bdb3-d351fbcdfa68,rv,800.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-22,,basis-availability-v1
nyt:senate:533,nyt,senate,2026,GA,ee7a9f19-c33f-487e-bd2e-18ab99fd67a4,bf2db0ed-f8aa-4056-ad25-5a0fcd0a5cfa,rv,800.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-22,,basis-availability-v1
nyt:senate:534,nyt,senate,2026,NH,efcc0bd7-9216-4651-8c14-726b8f5916bb,37c0e05a-83e3-4dc2-b5fe-7911ae2bd5b8,lv,1980.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-01,,basis-availability-v1
nyt:senate:535,nyt,senate,2026,NH,efcc0bd7-9216-4651-8c14-726b8f5916bb,c578051e-d6fd-42fd-8cee-635829b4b2cf,lv,2157.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-07-01,,basis-availability-v1
nyt:senate:536,nyt,senate,2026,NE,f057f5b3-bf14-4228-b266-cff675d04677,1f9e45b4-61ec-452b-ae00-664c41b33762,lv,600.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-26,,basis-availability-v1
nyt:senate:537,nyt,senate,2026,SD,f0a5041f-3f24-4d32-971c-fc77204d0be6,8ec1390d-3a87-4699-887b-eea6005cda79,lv,500.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-28,,basis-availability-v1
nyt:senate:538,nyt,senate,2026,TX,f12f6ad1-a392-4605-af0d-978d301997d9,51ebcfa9-1127-4287-a278-7a99ef06848e,lv,1000.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-11-19,,basis-availability-v1
nyt:senate:539,nyt,senate,2026,TX,f12f6ad1-a392-4605-af0d-978d301997d9,887e988c-ac86-4e78-9c22-2de41e27707b,lv,1000.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2025-11-19,,basis-availability-v1
nyt:senate:540,nyt,senate,2026,TX,f12f6ad1-a392-4605-af0d-978d301997d9,b641a672-5f3b-42c4-a625-0648530e8d2b,lv,1000.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-11-19,,basis-availability-v1
nyt:senate:541,nyt,senate,2026,TX,f12f6ad1-a392-4605-af0d-978d301997d9,eb2116ee-6579-4736-bcc3-c2a37171c880,lv,1000.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-11-19,,basis-availability-v1
nyt:senate:542,nyt,senate,2026,ME,f151442b-b6f2-4e67-88fe-f982cd4677c1,149490e0-bac2-4af0-a750-b6c838046576,lv,405.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-06,,basis-availability-v1
nyt:senate:543,nyt,senate,2026,ME,f151442b-b6f2-4e67-88fe-f982cd4677c1,890faf44-8988-43da-9122-a527f9babc9c,lv,405.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-07-06,,basis-availability-v1
nyt:senate:544,nyt,senate,2026,ME,f151442b-b6f2-4e67-88fe-f982cd4677c1,dc285c36-db73-4cda-b916-393c593b5604,lv,405.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-06,,basis-availability-v1
nyt:senate:545,nyt,senate,2026,MS,f1934772-c44e-47bc-8e72-4f1226f44b5f,855a90ba-f477-4081-ac1c-fd075011f02a,lv,1018.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-28,,basis-availability-v1
nyt:senate:546,nyt,senate,2026,MS,f1934772-c44e-47bc-8e72-4f1226f44b5f,be3f1651-26ac-4ecd-a71b-b011bdc73c36,lv,1018.0,unknown,unknown,,,not_reviewed,,,excluded,unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-08-28,,basis-availability-v1
nyt:senate:547,nyt,senate,2026,ME,f1a66eab-67e9-4c28-bb4b-7bc27b8c131d,326658d3-de32-4245-9dbe-6432bb58c64a,lv,1178.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-07-21,,basis-availability-v1
nyt:senate:548,nyt,senate,2026,SC,f2d2c9b9-6a6f-41e9-827b-a6a3eb5456c0,1a9fb091-3b74-4e9d-a60c-472718248724,rv,577.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-23,,basis-availability-v1
nyt:senate:549,nyt,senate,2026,SC,f2d2c9b9-6a6f-41e9-827b-a6a3eb5456c0,290a7db0-013c-44d3-ae1e-d66283d99e1f,rv,577.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-23,,basis-availability-v1
nyt:senate:550,nyt,senate,2026,SC,f2d2c9b9-6a6f-41e9-827b-a6a3eb5456c0,2b2a9529-d278-422d-96cb-8fd8b70c759e,rv,577.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-23,,basis-availability-v1
nyt:senate:551,nyt,senate,2026,SC,f2d2c9b9-6a6f-41e9-827b-a6a3eb5456c0,50a6df5f-07f8-4c18-bdb5-9bcf1ff75d8e,rv,577.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-23,,basis-availability-v1
nyt:senate:552,nyt,senate,2026,SC,f2d2c9b9-6a6f-41e9-827b-a6a3eb5456c0,8b38c1f6-4b7f-4ed7-8490-a34c2b7035f3,rv,577.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-23,,basis-availability-v1
nyt:senate:553,nyt,senate,2026,SC,f2d2c9b9-6a6f-41e9-827b-a6a3eb5456c0,ca46276f-571d-4e33-a82d-d0555d337ca6,rv,577.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-23,,basis-availability-v1
nyt:senate:554,nyt,senate,2026,SC,f2d2c9b9-6a6f-41e9-827b-a6a3eb5456c0,d2e12701-b9a5-4188-9e7b-4b6944350b1e,rv,577.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-23,,basis-availability-v1
nyt:senate:555,nyt,senate,2026,SC,f2d2c9b9-6a6f-41e9-827b-a6a3eb5456c0,ed52f49f-e93e-41ad-832d-65540d1a392b,rv,577.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-23,,basis-availability-v1
nyt:senate:556,nyt,senate,2026,SC,f2d2c9b9-6a6f-41e9-827b-a6a3eb5456c0,ef0d9bc7-49f1-4db7-8695-4a84c5803086,rv,577.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-23,,basis-availability-v1
nyt:senate:557,nyt,senate,2026,IA,f592df59-2938-4f60-9b35-8bb8c1797b2d,bde33656-d3b2-42a1-bb5c-baa71779a04f,rv,557.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-06-08,,basis-availability-v1
nyt:senate:558,nyt,senate,2026,MI,f5b58ace-3cac-4876-a31f-7422705bbdfb,2f9fd7ae-8613-4bd5-af39-5fb28c9e3f9e,lv,616.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-12-01,,basis-availability-v1
nyt:senate:559,nyt,senate,2026,MI,f5b58ace-3cac-4876-a31f-7422705bbdfb,8a4acbb1-d54d-4bcb-be6f-6ad98ea8892e,lv,616.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-12-01,,basis-availability-v1
nyt:senate:560,nyt,senate,2026,MI,f5b58ace-3cac-4876-a31f-7422705bbdfb,8bd9d18a-fdaa-44a2-9762-fe63ded1d8ac,lv,616.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2025-12-01,,basis-availability-v1
nyt:senate:561,nyt,senate,2026,NC,f6b07086-4cb6-46d6-9b3b-19e75f3c66d7,9d3c5cf2-17c3-4478-956c-f9497382fe2d,lv,660.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-21,,basis-availability-v1
nyt:senate:562,nyt,senate,2026,NC,f6b07086-4cb6-46d6-9b3b-19e75f3c66d7,f32d40d7-fad7-493a-9722-da2bc2fdd9b8,rv,800.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-21,,basis-availability-v1
nyt:senate:563,nyt,senate,2026,NC,f6e3156e-154f-44b2-9274-6aa47b65ae00,bf413149-da03-4a4c-b422-3114709c5391,lv,905.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-06-23,,basis-availability-v1
nyt:senate:564,nyt,senate,2026,NC,f744b6a4-6d46-4db9-81f4-136e1d25501c,ad8fee45-528c-4374-8e65-912b08c75218,rv,759.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-07-13,,basis-availability-v1
nyt:senate:565,nyt,senate,2026,MN,fa307c88-2b80-406c-ab51-898ff492fe17,b3730f67-bb0c-481b-9f8e-77ccea4ec595,lv,808.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-06-04,,basis-availability-v1
nyt:senate:566,nyt,senate,2026,MN,fa307c88-2b80-406c-ab51-898ff492fe17,d5ae07f6-6ca9-45f7-be63-0ede7f747d37,lv,808.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-06-04,,basis-availability-v1
nyt:senate:567,nyt,senate,2026,TX,fb657395-5eaa-4028-b455-db3b0bf35502,75fb2ed0-d604-4042-b8cd-fa595c8b2a63,lv,800.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-08-22,,basis-availability-v1
nyt:senate:568,nyt,senate,2026,FL,fba38c00-600a-4853-8185-203913c2ab61,67976d67-df82-4948-b47d-19f0b2092d96,lv,604.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-05-15,,basis-availability-v1
nyt:senate:569,nyt,senate,2026,NH,fbae8ab4-91e8-45c6-8740-61ebdf4a2ad6,b71d2162-853b-403e-81d2-bc4c8e15bf88,lv,500.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2025-09-22,,basis-availability-v1
nyt:senate:570,nyt,senate,2026,OH,fbfa3cb4-0981-4abe-8c3b-68a6e3863684,3824be90-fb34-4daf-a5b0-e8a65942b6fb,lv,784.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-03-16,,basis-availability-v1
nyt:senate:571,nyt,senate,2026,NC,fc1e0141-3430-4588-a4fe-ea86a30bea64,c377240a-3512-4d1d-94fa-2f1b97f8e1a2,lv,600.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-03-26,,basis-availability-v1
nyt:senate:572,nyt,senate,2026,MN,fc2fd45e-d709-4a74-97c0-95c14d5b67a0,03d6cb02-3d07-44b2-b55b-e28b1ca6c8bf,lv,1015.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-10-10,,basis-availability-v1
nyt:senate:573,nyt,senate,2026,MN,fc2fd45e-d709-4a74-97c0-95c14d5b67a0,18a67da7-b333-4423-95b0-fb724e0682ab,lv,1015.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-10-10,,basis-availability-v1
silver_bulletin:generic_ballot:2,silver_bulletin,generic_ballot,2026,US,901804,9018041,lv,1500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-09-11,,basis-availability-v1
silver_bulletin:generic_ballot:3,silver_bulletin,generic_ballot,2026,US,901803,9018032,rv,970.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-09-11,,basis-availability-v1
silver_bulletin:generic_ballot:4,silver_bulletin,generic_ballot,2026,US,901748,9017482,rv,2533.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-08-24,,basis-availability-v1
silver_bulletin:generic_ballot:5,silver_bulletin,generic_ballot,2026,US,901741,9017413,lv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-08-20,,basis-availability-v1
silver_bulletin:generic_ballot:6,silver_bulletin,generic_ballot,2026,US,901737,9017373,lv,1002.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-08-19,,basis-availability-v1
silver_bulletin:generic_ballot:7,silver_bulletin,generic_ballot,2026,US,901793,9017936,lv,1837.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-09-07,,basis-availability-v1
silver_bulletin:generic_ballot:8,silver_bulletin,generic_ballot,2026,US,901722,9017221,lv,1500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-08-14,,basis-availability-v1
silver_bulletin:generic_ballot:9,silver_bulletin,generic_ballot,2026,US,901768,9017682,a,1525.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-08-27,,basis-availability-v1
silver_bulletin:generic_ballot:10,silver_bulletin,generic_ballot,2026,US,901786,9017866,lv,,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,missing_or_invalid_sample_size,,unknown,not_reviewed,,,,2026-09-03,,basis-availability-v1
silver_bulletin:generic_ballot:11,silver_bulletin,generic_ballot,2026,US,901789,9017892,a,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-09-04,,basis-availability-v1
silver_bulletin:generic_ballot:12,silver_bulletin,generic_ballot,2026,US,901775,9017752,lv,1200.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-08-31,,basis-availability-v1
silver_bulletin:generic_ballot:13,silver_bulletin,generic_ballot,2026,US,901776,9017762,rv,1591.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-09-01,,basis-availability-v1
silver_bulletin:generic_ballot:14,silver_bulletin,generic_ballot,2026,US,901806,9018062,lv,1750.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-09-13,,basis-availability-v1
silver_bulletin:generic_ballot:15,silver_bulletin,generic_ballot,2026,US,901736,9017366,rv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-08-19,,basis-availability-v1
silver_bulletin:generic_ballot:16,silver_bulletin,generic_ballot,2026,US,901715,9017152,lv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-08-11,,basis-availability-v1
silver_bulletin:generic_ballot:17,silver_bulletin,generic_ballot,2026,US,901706,9017066,lv,572.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-08-07,,basis-availability-v1
silver_bulletin:generic_ballot:18,silver_bulletin,generic_ballot,2026,US,901765,9017654,rv,1378.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-08-26,,basis-availability-v1
silver_bulletin:generic_ballot:19,silver_bulletin,generic_ballot,2026,US,901809,9018091,rv,30013.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-09-14,,basis-availability-v1
silver_bulletin:generic_ballot:20,silver_bulletin,generic_ballot,2026,US,901778,9017785,rv,924.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-09-01,,basis-availability-v1
silver_bulletin:generic_ballot:21,silver_bulletin,generic_ballot,2026,US,901684,9016842,rv,3000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-07-29,,basis-availability-v1
silver_bulletin:generic_ballot:22,silver_bulletin,generic_ballot,2026,US,901766,9017661,lv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-08-26,,basis-availability-v1
silver_bulletin:generic_ballot:23,silver_bulletin,generic_ballot,2026,US,901663,9016632,rv,1003.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2026-07-23,,basis-availability-v1
